,Instrument,Business Description
1430,DNB.N,"Dun & Bradstreet Holdings Inc. is a global provider of business decisioning data and analytics. The Company clients embed its end-to-end solutions into their daily workflows to inform commercial credit decisions, confirm suppliers are financially viable and gain visibility into key markets. Its solutions support its clients’ mission business operations by providing curated data and analytics to help drive informed decisions and improved outcomes. The Company’s curated data is a trusted source for reliable information about both public and private businesses. It offers Finance and Risk, and Sales and Marketing solutions. It has established an identifier that creates a single thread connecting related corporate entities allowing its clients to form a holistic view of an enterprise. The identifier is referred as the D-U-N-S Number and is a corporate fingerprint or Social Security Number of businesses."
1431,X.N,"United States Steel Corporation (U.S Steel) is an integrated steel producer, which is engaged in producing and selling steel products, including flat-rolled and tubular products, in North America and Europe. The Company operates through four segments: North American Flat-Rolled (Flat-Rolled), Mini Mill, U.S. Steel Europe (USSE); and Tubular Products (Tubular). The Company is also engaged in other business activities consisting primarily of railroad services and real estate operations. It owns, develops, and manages real estate assets, including approximately 45,000 acres of surface rights primarily in Alabama, Illinois, Michigan, Minnesota and Pennsylvania. It performs a range of applied research, development, and technical support functions at facilities in Pennsylvania, Michigan, Texas and Slovakia. It serves customers primarily in the automotive, construction, consumer (packaging and appliance), electrical, industrial equipment, and service center/distribution markets."
1432,BARK.N,"The Original BARK Company, formerly Northern Star Acquisition Corp., is an omnichannel brand for dogs. The Company is principally engaged in serving dogs across the four key categories of Play, Food, Health and Home. It serves dogs nationwide with monthly subscription offerings, BarkBox and Super Chewer; a personalized meal delivery service for dogs, BARK Eats; custom collections through online marketplaces and via brick and mortar retail partners; wellness products that meet dogs’ needs with BARK Bright through monthly subscriptions; BARK’S add to box platform; and individually on its Website BarkShop.com. The Company serves approximately 1 million dogs monthly through BarkBox and Super Chewer subscriptions and broad retail distribution of its products."
1433,AAT.N,"American Assets Trust, Inc. is a full service, vertically integrated and self-administered real estate investment trust (REIT). The Company owns, operates, acquires and develops high quality retail, office, multifamily and mixed-use properties in attractive, high-barrier-to-entry markets in Southern California, Northern California, Oregon, Washington, Texas and Hawaii. The Company operates in four business segments: retail, office, multifamily and mixed-use. The Company’s portfolio is comprised of approximately 12 retail shopping centers; approximately nine office properties; a mixed-use property consisting of approximately 369-room all-suite hotel and a retail shopping center; and approximately six multifamily properties. the Company owned land at three of our properties that it classified as held for development and construction in progress. The Company’s markets include San Diego, the San Francisco Bay Area, Portland, Oregon, Bellevue, Washington and Oahu, Hawaii."
1434,QTWO.N,"Q2 Holdings, Inc. is a provider of secure, cloud-based digital solutions. The Company sells its solutions to financial institutions, alternative finance and leasing companies (Alt-FIs), and financial technology companies (FinTechs). The Company’s solutions enable its customers to deliver robust suites of digital banking, lending, leasing, and banking as a service (BaaS) services, which makes it possible for end users to transact and engage anytime, anywhere and on any device. Its portfolio of digital solutions includes Digital Banking Platform, Lending and Leasing and BaaS. Its digital banking platform supports its regional and community financial institutions customers in their delivery of unified digital banking services across digital channels. Its lending and leasing portfolio enables its Alt-FI and FinTech customers to simplify the end-user experiences of borrowers, accelerate loan decisioning and reduce operational inefficiencies."
1435,DHX.N,"DHI Group, Inc. is a provider of software products, online tools and services that deliver career marketplaces to candidates and employers in the United States. The Company's brands include Dice and ClearanceJobs, which enable recruiters and hiring managers to search, match and connect with skilled technologists in specialized fields, particularly technology and active government security clearance. The Company’s Websites serve as online marketplaces where employers and recruiters source and connect with prospective employees, and where technologists find relevant job opportunities, data and information to further their careers. The Company's Websites offer job postings, news and content, career development and recruiting services tailored to the specific needs of the professional community that each Website serves. It also provides career websites to the financial services industry and has operations in the United Kingdom, Continental Europe, Asia, the Middle East and North America."
1436,SHI.N,"Sinopec Shanghai Petrochemical Company Limited (Shanghai Petrochemical) is a petrochemical company. The Company and its subsidiaries are principally engaged in processing crude oil into synthetic fibers, resins and plastics, intermediate petrochemicals and petroleum products. The Company operates in five operating segments. The synthetic fibres segment produces polyester and acrylic fibers, which are used in the textile and apparel industries. The resins and plastics segment produces polyester chips, polyethylene resins and films, polypropylene resins and polyvinyl alcohol (PVA) granules. The intermediate petrochemicals segment produces p-xylene, benzene and ethylene oxide. The petroleum products segment is equipped with crude oil distillation facilities used to produce vacuum and atmospheric gas oils used as feedstock of the Company's downstream processing facilities. The trading of petrochemical products segment is engaged in importing and exporting of petrochemical products."
1437,EBS.N,"Emergent BioSolutions Inc. is a life sciences company focused on providing civilian and military populations with a portfolio of preparedness and response products and solutions that address accidental, deliberate and naturally occurring public health threats (PHTs). The Company is focused on five PHT categories: Chemical, Biological, Radiological, Nuclear and Explosives (CBRNE); emerging infectious diseases (EID); travel health; emerging health crises; acute/emergency care; and contract development and manufacturing (CDMO). It operates through four business units, which includes three product business units: Vaccines, Devices, Therapeutics; and one services business unit: CDMO. The Company's contract development and manufacturing service offerings cover development services, drug substance manufacturing and drug product manufacturing across the pharmaceutical and biotechnology industries as well as the United States Government (USG) and non-Governmental organizations."
1438,LFT.N,"Lument Finance Trust, Inc., formerly Hunt Companies Finance Trust, Inc., is a real estate investment trust (REIT) focused on investing in, financing and managing a portfolio of commercial real estate (CRE) debt investments. The Company primarily invests in transitional floating rate commercial mortgage loans with an emphasis on middle-market multifamily assets. The Company also invest in other commercial real estate-related investments, including mezzanine loans, preferred equity, commercial mortgage-backed securities, fixed rate loans, construction loans and other commercial real estate debt instruments. It provides investment capital and asset management services to clients in the corporate, real estate and municipal finance sectors through subsidiaries of ORIX Corporation USA (ORIX USA). The Company is externally managed by OREC Investment Management, LLC."
1439,CHWY.N,"Chewy, Inc. is a pure play e-commerce company geared toward pet products for dogs, cats, fish, birds, small pets, horses, and reptiles. The Company's brands include A Pet Hub, A&E Cage Company, A Pet's Life, ABO Gear, BabelBark, B&G Martin, C&S, KONG, Nutro, ORIJEN, NexGard, and Frisco. The Company's product offerings include Food products such as dry food, wet food, veterinary diets, raw food; Treat products such as biscuits, cookies and crunchy treats, soft and chewy treats, dental treats, jerky treats, Bones, bully sticks and natural chews; Vitamin and supplements such as Hip & Joint, Digestive Health & Probiotics, Multivitamins, Anxiety & Calming, Heart & Liver; and Healthcare products such as Dentalcare, DNA Tests, Heartworm Prevention & Dewormers, Milk Replacers and Ear Care. The Company serves its customers through its retail Website, www.chewy.com, and its mobile applications."
1440,NWN.N,"Northwest Natural Holding Company is a holding company. It operates through its subsidiaries as a provider of natural gas services. It provides its services to residential, commercial and industrial customers in Oregon and Southwest Washington. Its local gas distribution involves the distribution and sale of natural gas to customers in Oregon and Southwest Washington, and includes the utility portion of its underground natural gas storage facility in Mist, Oregon, and the north Mist gas storage expansion in Oregon. Its gas storage segment represents natural gas storage services provided to intrastate and interstate customers from the non-utility portion of the Mist underground storage facility, the Gill Ranch storage facility, and asset management services. Its other segment consists of an investment in a natural gas pipeline project, its natural gas retail appliance store, and other non-utility business development and other activities."
1441,FMS.N,"Fresenius Medical Care AG & Co. KGaA is a Germany-based kidney dialysis institute. The Company provides dialysis care and related services to persons suffering from end-stage renal disease (ESRD), as well as other healthcare services. The Company also develops and manufactures a wide variety of health care products, which includes dialysis and non-dialysis products. Its dialysis products include hemodialysis machines, peritoneal cyclers, dialyzers, peritoneal solutions and granulates, bloodlines, renal pharmaceuticals and systems for water treatment. Its non-dialysis products include acute cardiopulmonary and apheresis products. The Company supplies dialysis clinics it owns, operates or manages with a broad range of products, and sells dialysis products to other dialysis service providers."
1442,RVI.N,"Retail Value Inc. owns and operates a portfolio of retail real estate assets located in the continental United States. The Company owns and operates retail shopping centers. It intends to realize value for shareholders through the operations and sales of the Company's assets. The Company owns interests in properties located in the continental United States. The Company's subsidiary includes SITE Centers Corp., which is a self-managed real estate investment trust (REIT) in the business of acquiring, owning, developing, redeveloping, leasing, and managing shopping centers."
1443,VEC.N,"Vectrus, Inc. is a provider of services to the United States Government worldwide. The Company operates provides the various services, including facility and base operations; supply chain and logistics services; information technology mission support; and engineering and digital integration services. Its facility and base operations support the United States Army, Air Force, Navy, and Marines in both domestic and international environments, geographically ranging from the Asia Pacific region, Europe and the United States. The supply chain and logistics services include warehouse management and distribution; asset management and logistics; equipment maintenance, repair and services; full spectrum aviation maintenance, repair and overhaul (MRO); and integrated logistics. The information technology services include communications, management and service support, IT service management design and implementation, network and cybersecurity, and systems installation and activation."
1444,MTX.N,"Minerals Technologies Inc. is a resource- and technology-based company that develops, produces and markets a range of specialty mineral, mineral-based and synthetic mineral products and related systems and services around the world. It operates through three segments. The Performance Materials segment is a supplier of bentonite and bentonite-related products, chromite and leonardite. It also offers products and services to the upstream and downstream oil and gas sector. The Specialty Minerals segment produces and sells the synthetic mineral product precipitated calcium carbonate (PCC), and processed mineral product quicklime (lime), and mines mineral ores then processes and sells natural mineral products, primarily limestone and talc. The Refractories segment produces and markets monolithic and shaped refractory materials and specialty products, services and application and measurement equipment, and calcium metal and metallurgical wire products."
1445,PAM.N,"Pampa Energia S.A. is an integrated electricity company. The Company, through its subsidiaries, is engaged in the generation, transmission and distribution of electricity in Argentina. Its segments include generation, transmission, distribution, oil and gas, and holding and others. Its generation segment includes a direct and indirect equity interest in Central Piedra Buena S.A., Central Termica Guemes S.A., Central Termica Loma de la Lata S.A. and Pampa Comercializadora S.A, among others, and investments in companies in the electricity generation sector. Its transmission segment includes an indirect equity interest through Compania Inversora en Transmision Electrica Citelec S.A. Its distribution segment includes an indirect equity interest in Electricidad Argentina S.A. and Empresa Distribuidora y Comercializadora Norte S.A. Its Oil and gas segment includes a direct interest in Petrolera Pampa S.A. Its holding and others segment includes financial investment operations, among others."
1446,DPZ.N,"Domino's Pizza, Inc. is a pizza restaurant chain company. As of January 1, 2017, the Company operated in over 13,800 locations in over 85 markets around the world. The Company operates through three segments: domestic stores, international franchise and supply chain. Its basic menu features pizza products in various sizes and crust types. As of January 1, 2017, its Domestic Stores segment consisted primarily of its franchise operations, which consisted of 4,979 franchised stores located in the contiguous United States. As of January 1, 2017, its International Franchise segment consisted of a network of franchised stores in over 85 international markets. As of January 1, 2017, its supply chain segment operated 18 regional dough manufacturing and food supply chain centers in the United States, one thin crust manufacturing center, one vegetable processing center and one center providing equipment and supplies to certain of its domestic and international stores."
1447,SAFE.N,"Safehold Inc. is formed primarily to acquire, own, manage, finance, and capitalize ground net leases (GNLs). The Company properties include 425 Park Avenue, 135 West 50th Street, 195 Broadway, Park Hotels Portfolio, Alohilani, 685 Third Avenue, 1111 Pennsylvania Avenue, 32 Old Slip, Domain Tower, and Anderson Drive. The Company’s primary investment objective is to construct a diversified portfolio of ground leases, acquire existing ground leases, acquire a commercial real estate property to create a ground lease, and finance third-party ground leases. The Company’s ground leases enable customers to build, buy, sell and recapitalize all types of commercial properties within the top 30 MSAs of the United States. Its portfolio of properties located in major metropolitan areas."
1448,KOS.N,"Kosmos Energy Ltd. is a full cycle deepwater independent oil and gas exploration and production company, which is focused across the Atlantic Margins. The Company’s key assets include production offshore Ghana, Equatorial Guinea and United States Gulf of Mexico, as well as a gas development offshore Mauritania and Senegal. It operates through four segments: Ghana, Equatorial Guinea, Mauritania/Senegal and the U.S. Gulf of Mexico. The West Cape Three Points (WCTP) Block and Deepwater Tano (DT) Block are located within the Tano Basin, offshore Ghana. This basin contains a petroleum system as evidenced by its discoveries. Its discoveries on its license areas offshore Ghana include Jubilee Field and TEN. The Company’s U.S. Gulf of Mexico assets averaged approximately 20,400 Boepd net. Its key producing fields in the U.S. Gulf of Mexico include Odd Job, Tornado, Marmalard, Kodiak and South Santa Cruz / Barataria. Production in Equatorial Guinea averaged approximately 29,100 Bopd gross."
1449,NEM.N,"Newmont Corporation is a gold company. The Company is focused on production and exploration of gold, copper, silver, zinc and lead. It operates in the United States, Canada, Mexico, Dominican Republic, Peru, Suriname, Argentina, Chile, Australia and Ghana. The Company's segments include North America, South America, Australia, Africa and Nevada. North America segment consists primarily of Cripple Creek & Victor in the United States of America, Musselwhite, Porcupine and Eleonore in Canada and Penasquito in Mexico. South America segment consists primarily of Yanacocha in Peru, Merian in Suriname, Cerro Negro in Argentina and the Pueblo Viejo mine. Its Australia segment consists of Boddington and Tanami in Australia. The Company's Africa segment consists of Ahafo and Akyem in Ghana. Its Nevada segment consists of Nevada Gold Mines (NGM), which is located in Elko, Nevada."
1450,OSG.N,"Overseas Shipholding Group, Inc. (OSG) is a provider of energy transportation services. The Company and its subsidiary, Alaska Tanker Company (ATC), owns and operates a fleet of oceangoing vessels engaged in the transportation of crude oil and petroleum products in the United States Flag trade. OSG is an operator of tankers and Articulated Tug Barges (ATBs) in the Jones Act industry. OSG's active vessel fleet, of which 22 are United States Flag vessels that consists of three crude oil tankers doing business in Alaska, two conventional ATBs, two lightering ATBs, three shuttle tankers, ten medium range (MR) tankers, and two non-Jones Act MR tankers that participate in the United States Maritime Security Program. The Company also owns and operates one Marshall Islands flagged MR tanker, which trades internationally. OSG primarily charters its vessels to customers for voyages for specific periods of time at fixed daily amounts through time charters."
1451,BAMR.N,"Brookfield Asset Management Reinsurance Partners Ltd. owns and operates a reinsurance business focused on providing capital-based solutions to insurance companies and their stakeholders. Through its operating subsidiaries, the Company provides annuity-based reinsurance products to insurance and reinsurance companies and also act as a direct issuer of pension risk transfer products for pension plan sponsors. The Company has a single operating segment related to its pension risk transfer business."
1452,BY.N,"Byline Bancorp, Inc. is a bank holding company. The Company operates through its subsidiary, Byline Bank (the Bank). Byline Bank is a full-service commercial bank. The Bank operates through 57 branches in the Chicago metropolitan area. The Bank offers a range of banking products and services to small and medium-sized businesses, commercial real estate and financial sponsors, and consumers. The Bank also provides small ticket equipment leasing solutions. The Bank’s commercial lending groups include commercial real estate, commercial and industrial, syndications, and commercial deposits and cash management. It offers a variety of deposit products, including non-interest bearing accounts, money market deposit account, savings accounts, negotiable order of withdrawal account accounts and time deposits with maturities ranging from 7 days to 5 years."
1453,EB.N,"Eventbrite, Inc. provides a global platform for live experiences. The Company’s platform allows anyone to create, share, find and attend events. It enable events ranging from fundraisers, seminars, wellness activities and music festivals to classes and cultural celebrations all over the world. Its platform also allows developers to integrate services from third-party partners. It provides an organizer application that is customized to enable creators to create, manage and handle onsite needs. It also provides the Eventbrite application for consumers that enables them to discover, purchase and gain access to events. The Company’s platform allows creators to set up professional ticketing and registration pages on any device. Users can customize this flow to include multiple ticket types and specifications, design checkout forms, integrate fundraising, implement waitlists and more. It also offers three pricing packages: Essentials, Professional and Premium."
1454,AMT.N,"American Tower Corporation (ATC) is a holding company. It operates as a real estate investment trust (REIT), which owns, operates and develops multitenant communications real estate. Its segments include U.S. & Canada property, Asia-Pacific property, Africa property, Europe property, Latin America property and services. Its U.S. & Canada property segment includes operations in Canada and the United States. Its Asia-Pacific property segment includes operations in Australia and India. The Africa property segment includes operations in Burkina Faso, Ghana, Kenya, Niger, Nigeria, South Africa and Uganda. The Europe property segment includes operations in France, Germany and Poland. The Latin America property segment includes operations in Argentina, Brazil, Chile, Colombia, Costa Rica, Mexico, Paraguay and Peru. Its services segment offers tower-related services in the United States."
1455,SNDR.N,"Schneider National, Inc. is a holding company. The Company is a provider of surface transportation and logistics solutions in North America. The Company operates through three segments: Truckload, Intermodal, and Logistics. Its Truckload segment consists of freight transported and delivered by company-employed drivers in company trucks and by owner-operators. These services are executed through either network or dedicated contracts and include standard long-haul and regional shipping services primarily using dry van, bulk, temperature-controlled, and flat-bed equipment, as well as cross dock and customized solutions for high-value and time-sensitive loads with coverage throughout North America. its Intermodal segment consists of door-to-door container on flat car (COFC) service through a combination of rail and dray transportation, in association with its rail carrier providers. Logistics segment consists of freight brokerage, supply chain, warehousing, and import/export services."
1456,REX.N,"Rex American Resources Corporation is a holding company. The Company operates through two segments: ethanol and by-products, and refined coal. The Company operates through its subsidiaries, including One Earth Energy, LLC (One Earth), NuGen Energy, LLC (NuGen), and Big River Resources, LLC (Big River). The ethanol and by-products segment is engaged in selling of ethanol, distillers grains and non-food grade corn oil. The Company operates this segment through three companies. Refined coal segment is engaged in refined coal. The Company operates this segment through one refined coal limited liability company."
1457,ATI.N,"Allegheny Technologies Incorporated is a manufacturer of technically advanced specialty materials and complex components. The Company’s business segments include High Performance Materials & Components (HPMC) segment and Advanced Alloys & Solutions (AA&S) segment. HPMC segment, which includes specialty materials business and forged products business, integrates melt, forging, finishing and machining processes to produce a range of high performance specialty materials, including advanced metallic powder. AA&S segment is focused on delivering high-value products primarily to the energy, aerospace and defense end markets. AA&S produces nickel-based alloys, specialty alloys, titanium and titanium-based alloys, zirconium and related alloys and certain stainless products."
1458,RMO.N,"Romeo Power, Inc. designs, engineers, and manufactures lithium-ion cylindrical battery packs for electric vehicles and energy storage solutions, with a focus on battery innovation, functionality, energy density, safety, and performance. The Company’s segments include Romeo Power North America and Joint Venture Support. The Romeo Power North America segment includes the research, design, development, and manufacture of electrical power systems for commercial vehicles (Class 6-8: trucks and buses) in the North American market. The Joint Venture Support segment provides design, research and development, and other engineering related services exclusively to the Joint Venture. The Company serves North American market for commercial trucks and buses, and through the BorgWarner JV, and the European market for commercial and high-performance vehicles."
1459,LNC.N,"Lincoln National Corporation is a holding company, which operates multiple insurance and retirement businesses through its subsidiary companies. The Company sells a range of wealth protection, accumulation, retirement income and group protection products and solutions. It operates through four segments: Annuities, Retirement Plan Services, Life Insurance and Group Protection. The Annuities segment provides tax-deferred investment growth and lifetime income opportunities for its clients by offering variable annuities, fixed (including indexed) annuities and indexed variable annuities. The Retirement Plan Services segment provides employers with retirement plan products and services, primarily in the defined contribution retirement plan marketplace. The Life Insurance segment provides life insurance products, including term insurance and other. The Group Protection segment offers group non-medical insurance products and services, including short- and long-term disability and other."
1460,EOG.N,"EOG Resources, Inc. explores for, develops, produces and markets crude oil, natural gas liquids (NGLs) and natural gas primarily in producing basins in the United States of America, The Republic of Trinidad and Tobago, The People's Republic of China, the Sultanate of Oman and, from time to time, select other international areas. Its operations are all crude oil, NGLs and natural gas exploration and production related. Its operations are focused in the productive basins in the United States with a focus on crude oil and, to a lesser extent, liquids-rich natural gas plays. It has operations offshore Trinidad, in the China Sichuan Basin, Oman and in Canada."
1461,WEBR.N,"Weber Inc. is an outdoor cooking company. The Company is engaged in providing outdoor cooking products. The Company's outdoor products that include gas grills, charcoal grills, wood pellet grills, electric grills, smokers, grilling accessories, and solid fuel products including charcoal briquettes, lump charcoal, pellets, and wood chips and chunks. It provides products across the United States, Germany, Australia, Canada and France. The Company also provides Weber Connect, is a technology-enabled grills, a mobile application and a cloud-based infrastructure on a single interconnected platform. The Company markets through omni-channel network comprised of wholesale, DTC and e-commerce channels. The Company has 170 Weber branded retail stores and Weber Grill Academy sites."
1462,HL.N,"Hecla Mining Company discovers, acquires, and develops mines and other mineral interests and produces and markets silver, gold, lead and zinc, and carbon material. The Company and its subsidiaries provide precious and base metals to the United States and around the world. The Company’s segments include the Greens Creek, Lucky Friday, Casa Berardi, San Sebastian, and Nevada Operations units. Greens Creek and Lucky Friday units contain payable silver, zinc, and lead, and at Greens Creek, they also contain payable gold. At Greens Creek, the Company produces gravity concentrate containing payable silver, gold, and lead. The Casa Berardi unit is located in the Abitibi region of northwestern Quebec, Canada. The San Sebastian unit is located in the state of Durango, Mexico It produces zinc, lead and bulk flotation concentrates at its Greens Creek unit and lead and zinc flotation concentrates at its Lucky Friday unit."
1463,BEDU.N,"Bright Scholar Education Holdings Limited a global education service provider operating K-12 schools and complementary education services in China and overseas. The Company’s business includes domestic K-12 schools, overseas schools and complementary education services. The Company’s schools for domestic K-12 education services consist of international schools, bilingual schools and kindergartens. The Company is dedicated to providing quality international education to Chinese students and equipping them with the critical academic foundation and skillsets necessary to succeed in the pursuit of higher education overseas. The Company also complements its international offerings with Chinese government-mandated curriculum for students who wish to maintain the option of pursuing higher education in China."
1464,AVLR.N,"Avalara, Inc. (Avalara) is a provider of software solutions. The Company offers a suite of compliance solutions for transaction and other product-related taxes such as sales and use tax, value-added tax (VAT), fuel excise tax, beverage alcohol, cross-border taxes (including tariffs and duties), lodging tax, communications tax, and insurance premium tax. The Avalara Compliance Cloud combines an advanced database of up-to-date licensing, registration, and tax content with technology for executing compliance processes, including tax determination, aggregation of transaction data, tax document management, and tax return preparation, filing, and remittance. Its platform combines a database containing tax jurisdiction boundaries, tax rates, product- and date-specific taxability rules, and return preparation and filing requirements, with advanced algorithms for precise real-time address validation via geolocation technology, application of taxability rules, and tax determination."
1465,COTY.N,"Coty Inc. is a beauty company. The Company manufactures, markets, sells and distributes beauty products, including fragrance, color cosmetics and skin care. Its segments include Americas, EMEA, and Asia Pacific. Americas, EMEA, and Asia Pacific segment include the businesses focused on fragrances, skin care, cosmetics, color cosmetics, fragrance, skin care and body care. The Company's brands include Biocolor, Bozzano, Bourjois, Jovan, Max Facto, Monange, Paixao, Rimmel, Escada, Joop!, Lancaster and philosophy. The Company markets, sells and distributes the products in over 150 countries and territories. Its mass beauty brands are primarily sold through hypermarkets, supermarkets, drug stores and pharmacies, mid-tier department stores, traditional food and drug retailers, and dedicated electronic commerce retailers. The prestige products are sold through prestige retailers, including perfumeries, department stores, electronic retailers, direct-to-consumer Websites and duty-free shops."
1466,MX.N,"MagnaChip Semiconductor Corp is a Luxembourg-based designer and manufacturer of analog and mixed-signal semiconductor platform solutions for communications, Internet of Things (IoT) applications, consumer, industrial and automotive applications. It has a segment Standard Products Group. Standard Products Group includes Display Solutions and Power Solutions. Display Solutions products provide panel display solutions to major suppliers of large and small rigid and flexible panel displays, mobile, automotive applications and home appliances. Power Solutions products include discrete and integrated circuit solutions for power management in communications, consumer and industrial applications."
1467,ZTS.N,"Zoetis Inc. is focused on the discovery, development, manufacture and commercialization of medicines, vaccines, diagnostic products, biodevices, genetic tests and precision livestock farming technology. The Company has a business, commercializing products across eight core species: dogs, cats and horses (collectively, companion animals) and cattle, swine, poultry, fish and sheep (collectively, livestock); and within product categories such as vaccines, anti-infectives, parasiticides, dermatology, other pharmaceutical products, medicated feed additives and animal health diagnostics. The Company's segments include the United States and International. Within each of these operating segments, it offers a product portfolio for both livestock and companion animal customers."
1468,HLLY.N,"Holley Inc. (Holley) is a designer, marketer, and manufacturer of branded performance products for car and truck enthusiasts. Holley offers a portfolio of brands that deliver innovation and inspiration to a diverse community of automotive enthusiasts who are passionate about the performance and personalization of their classic and modern cars."
1469,GS.N,"The Goldman Sachs Group, Inc. is a global financial institution that delivers a range of financial services across investment banking, securities, investment management and consumer banking to a diversified client base that includes corporations, financial institutions, governments and individuals. The Company operates in four business segments: Investment Banking, Global Markets, Asset Management, and Consumer & Wealth Management. The Investment Banking segment consists of financial advisory, underwriting and corporate lending activities. The Global Markets segment consists of fixed income, currency and commodities (FICC) and equities, and intermediation and financing activities. The Asset Management segment provides investment services to help clients preserve and grow their financial assets. Consumer & Wealth Management segment provides a range of wealth advisory and banking services, including financial planning, investment management, deposit taking and lending."
1470,MYTE.N,"MYT Netherlands Parent B.V., is a Germany-based holding company. The Company, through its subsidiary Mytheresa Group GmbH, operates as an electronic commerce platform for the global luxury fashion consumer, in addition to its flagship retail store and men’s location in Munich. The Company’s segments include online operations and retail store. The Company operates its businesses at the connection of luxury fashion, technology and service."
1471,OCN.N,"Ocwen Financial Corporation is a non-bank mortgage service provider. The Company is focused on providing solutions to homeowners, investors, and others through its primary operating subsidiary, PHH Mortgage Corporation (PMC). The Company’s segment consists of Servicing, Originations, and Corporate Items and Other. The Servicing segment primarily consists of residential forward mortgage servicing business that accounts. Its servicing clients include financial institutions in the United States. The Originations segments include retail lending, correspondent lending, wholesale lending, mortgage servicing right (MSR) purchases. The Corporate Items and Other segment includes revenues and expenses of corporate support services. The Company’s corporate support services include finance, facilities, human resources, internal audit, legal, risk and compliance and technology functions."
1472,BGSF.N,"BGSF, Inc., formerly BG Staffing, Inc. is a provider of workforce solutions. The Company operates through three industry segments: Real Estate, Professional, and Light Industrial. The Company provides field talent to a variety of client partners that are seeking to match their workforce requirements to their business needs. Its workforce solutions consist of on-demand or short-term staffing assignments, contract staffing, and on-site management administration. Short-term staffing services assists employers in dealing with field talent demands caused by such factors as seasonality, fluctuations in client partner demand, vacations, illnesses, parental leave, and special projects without incurring the ongoing expense and administrative responsibilities associated with recruiting, hiring and retaining permanent field talent. Its contract staffing services place field talent with client partners for time-periods of more than three months or for an indefinite period."
1473,INVH.N,"Invitation Homes Inc. is a real estate investment trust (REIT) that conducts its operations through Invitation Homes Operating Partnership LP (INVH LP). The Company owns and operates single-family homes for lease, offering residents homes across America. With approximately 80,000 homes for lease in 16 markets across the United States, the Company has built a vertically integrated operating platform that enables it to acquire, renovate, lease, maintain, and manage its homes. The Company's segment relates to acquiring, renovating, leasing, and operating single-family homes as rental properties. The Company's business activity includes property operations, marketing and leasing, digital marketing initiatives and branding, resident relations and property maintenance, investment, and asset management. The Company, through THR Property Management L.P, provides all management and other administrative services with respect to the properties it owns."
1474,DSX.N,"Diana Shipping Inc. is a holding company. The Company is a provider of shipping transportation services. The Company specializes in the ownership of dry bulk vessels. The Company's operating fleet consists of 41 dry bulk vessels, which four are Newcastlemax, 13 Capesize, five Post-Panamax, five Kamsarmax and 14 Panamax. The Company's fleet includes Danae, Dione, Nirefs, Thetis, Protefs, Calipso, Clio, Erato, Coronis, Melite, Leto, Artemis, Selina, Atalandi, Maia, Medusa, Norfolk, Aliki, Semirio, Boston, Seattle, Santa Barbara, New Orleans, Los Angeles, San Francisco and Newport News. The commercial and technical management of the Company's fleet, as well as the provision of administrative services relating to the fleet's operations."
1475,ASIX.N,"AdvanSix Inc is a manufacturer of Nylon 6, a polymer resin which is a synthetic material used by its customers to produce fibers, filaments, engineered plastics and films that, in turn, are used in such end-products as carpets, automotive and electronic components, sports apparel, food packaging and other industrial applications. It also sells caprolactam, ammonium sulfate fertilizer, acetone and other intermediate chemicals, all of which are produced within unit operations across its integrated manufacturing value chain. It sells its Nylon 6 resin globally, primarily under the Aegis brand name. In addition, its Nylon 6 resin is used to produce nylon films which it sells to its customers primarily under the Capran brand name. Caprolactam is the key monomer used in the production of Nylon 6 resin. Its Ammonium sulfate fertilizer is derived from the caprolactam manufacturing process and sells ammonium sulfate primarily to North American and South American distributors."
1476,AMRX.N,"Amneal Pharmaceuticals, Inc. is a pharmaceutical company. The Company is engaged in the developing, manufacturing, marketing and distributing high-value generic and branded specialty pharmaceutical products across a broad array of dosage forms and therapeutic areas. It operates in three segments, which include Generics, Specialty and AvKARE. The Generics segment provides prescription pharmaceutical products. The Specialty Pharma is engaged in the development, promotion, sale and distribution of branded pharmaceutical products, with a focus on products addressing central nervous system (CNS) disorders. AvKARE segment provides pharmaceuticals, medical and surgical products and services to governmental agencies. Its other pipeline includes 505(b)(2) drugs and complex generics."
1477,SYF.N,"Synchrony Financial is a consumer financial services company, which provides a range of financing programs, as well as consumer banking products, across industries including digital, retail, home, auto, travel, health, and pet. The Company provides a range of credit products through its financing programs which it has established with a group of national and regional retailers, local merchants, manufacturers, buying groups, industry associations and healthcare service providers across the United States and Canada. The Company through its subsidiary, Synchrony Bank (the Bank) offers directly to retail and commercial customers, a range of deposit products including certificates of deposit, individual retirement accounts (IRA), money market accounts and savings accounts. It also takes deposits at the Bank through third-party securities brokerage companies that offer its insured deposit products to their customers."
1478,PVL.N,"Permianville Royalty Trust (the Trust) is a statutory trust formed by Enduro Resource Partners LLC (Enduro), as trustor, The Bank of New York Mellon Trust Company, N.A. (the Trustee), as trustee, and Wilmington Trust Company (the Delaware Trustee), as Delaware Trustee. The Trust is created to acquire and hold for the benefit of the Trust unitholders a net profits interest representing the right to receive approximately 80% of the net profits from the sale of oil and natural gas production from certain properties in the states of Texas, Louisiana and New Mexico held by Enduro. The properties in which the Trust holds the Net Profits Interest are referred to as the Underlying Properties. The Underlying Properties consist of producing and non-producing interests in oil and natural gas units, wells and lands in Texas, Louisiana and New Mexico."
