,Instrument,Business Description
172,VET.TO,"Vermilion Energy Inc is a Canada-based international energy company, which focuses on conventional and semi-conventional exploration and development projects. Its primarily interested in light oil and liquids-rich natural gas. The Company manages the acquisition, exploration, development and optimization of producing properties in North America (Canada and USA), Europe (France, Holland, Germany, Ireland, Croatia, Hungary, Slovakia) and Australia."
173,TA.TO,"TransAlta Corp is a power generating company. The Company owns, operates and manages a portfolio of assets representing approximately 8,273 megawatts (MW) of capacity and uses a range of generation fuels comprised of coal, natural gas, water, solar and wind. Its segments include Generation Segments and Energy Marketing Segment. Generation Segments include six segments: Canadian Coal, United States (US) Coal, Canadian Gas, Australian Gas, Wind and Solar and Hydro. Its Energy Marketing segment is engaged in the wholesale trading of electricity and other energy-related commodities and derivatives. Energy Marketing manages available generating capacity as well as the fuel and transmission needs of the generation segments by utilizing contracts of various durations for the forward sales of electricity and for the purchase of natural gas and transmission capacity."
174,AEM.TO,"Agnico Eagle Mines Limited (Agnico Eagle) is an international gold producer with operating mines in Canada, Finland and Mexico and exploration and development activities in each of these countries as well as in the United States and Sweden. The Company operates through three business units: Northern Business, Southern Business and Exploration. Northern Business is comprised of the Company's operations in Canada and Finland. The Company's Canadian properties include the LaRonde Complex, the Goldex mine, the Meadowbank Complex and the Meliadine mine. The Company's Southern Business is comprised of the Company's operations in Mexico. The Company's Exploration group focuses primarily on the identification and evaluation of new mineral reserves and mineral resources and new development opportunities in gold producing regions. Its exploration activities are concentrated in Canada, the United States, Mexico, Finland and Sweden."
175,KMP_u.TO,"Killam Apartment Real Estate Investment Trust (the Trust) is a Canada-based real estate investment trust. The Trust specializes in the acquisition, management and development of multi-residential apartment buildings, manufactured home communities (MHCs) and commercial properties in Canada. Its segments include Apartment segment, MHC segment and Other segment. The Apartment segment acquires, operates, manages and develops multi-family residential properties across Canada. MHC segment acquires and operates MHC communities in Ontario and Eastern Canada. Other segment includes ten commercial properties. The Company’s subsidiaries include Killam Apartment General Partner Ltd, Killam Properties Inc., Killam Investments Inc., Blackshire Court Ltd and Killam Properties Apartments Trust."
176,DCBO.TO,"Docebo Inc. is a provider of cloud-based learning management systems. The Company offers cloud-based artificial intelligence (AI) powered E-learning platform. It provides an easy-to-use customizable learning platform. The Company’s products include Learning Suite, Learn LMS, Shape, Content, Learning Impact and Learning Analytics. The Company's AI-based e-learning platform allows customers to take control of the online delivery of their desired training and retain institutional knowledge with real-time tracking of training results. The Company also creates and manages content, delivers training, and measures the business impact of programs with its AI-based Learning suite."
177,SLF.TO,"Sun Life Financial Inc. is the holding company of Sun Life Assurance Company of Canada. The Company is an international financial services organization providing insurance, wealth and asset management solutions to individual and corporate clients. It has its operations in various markets including Canada, the United States, the United Kingdom, Ireland, Hong Kong, the Philippines, Japan, Indonesia, India, China, Australia, Singapore, Vietnam, Malaysia and Bermuda. It operates through five business segments: Canada, United States (U.S.), Asset Management, Asia, and Corporate. The Canada business segment is a provider of protection, health, and wealth solutions, providing products and services. The U.S. segment is the benefits providers in the U.S. market. Asset Management business segment is comprised of MFS and SLC Management. Asia segment consists of two business units: Insurance and Wealth and International."
178,FFH.TO,"Fairfax Financial Holdings Limited (Fairfax) is a holding company. The Company, through its subsidiaries, is engaged in property and casualty insurance and reinsurance and the associated investment management. Fairfax subsidiaries provide a full range of property and casualty products, maintaining a diversified portfolio of risks across all classes of business, geographic regions, and types of insureds. Its segments include Insurance and Reinsurance, Non-insurance, and Corporate and Other. The Insurance and Reinsurance segment includes Northbridge Financial Corporation, Odyssey Re Holdings Corp., and Crum & Forster Holdings Corp. The Company's Non-insurance segment includes Cara Operations Limited (Cara), Eurobank Ergasias Services & Holdings S.A., Atlas Corp., Bangalore International Airport Limited and Quess Corp Limited. Corporate and Other segment includes the parent entity (Fairfax Financial Holdings Limited) and its subsidiary intermediate holding companies."
179,KNT.TO,"K92 Mining Inc., formerly Otterburn Resources Corp., is engaged in the exploration and development of mineral deposits in Papua New Guinea, specifically the Kainantu Gold Mine that includes Irumafima and Kora deposits. The Company's Kainantu property covers a total area of approximately 410 square kilometers and is located in the Eastern Highlands Province of Papua New Guinea, approximately 180 kilometers west-northwest of Lae. The Kainantu property comprises an exploration license EL1341; a mining license ML150; two mining easements ME80 and ME81, and a license for mining purposes LMP78. The Kora mine is located within ML150 and the main Kainantu exploration camp and processing plant are located within LMP78, which is located within EL693. The Company's EL 1341 covers a total area of over 150 square kilometers and is located to the south of ML150. The ML150 includes Judd, Karempe and other unnamed mineralized lodes. Judd is located approximately 200 meters east of Koraon ML150."
180,ECN.TO,"ECN Capital Corp is a Canada-based finance company. The Company is focused on providing asset solutions for the financial industry. It originates, services, structures and manages financial products and provides advisory services for financial institutions. The Company is operating through three market businesses, such as Service Finance, Triad Financial Services and The Kessler Group. Its Service Finance, which provides home improvement loans. Triad Financial Services is for manufactured home loans. The Kessler Group, which offers consumer credit card portfolios. The Company is offering unsecured and secured consumer loan and credit card portfolios."
181,FR.TO,"First Majestic Silver Corp is engaged in the production, development, exploration and acquisition of mineral properties with a focus on silver production in Mexico. The Company’s assets include San Dimas Silver/Gold Mine, Santa Elena Silver/Gold Mine, La Encantada Silver Mine, La Parrilla Silver Mine, San Martin Silver Mine, Del Toro Silver Mine and La Guitarra Silver Mine. It also owns silver development projects in Mexico, being the La Luz Silver Project in San Luis Potosi State and La Joya Silver Project in Durango State, as well as a number of exploration projects in Mexico. Its subsidiaries include Corporacion First Majestic S.A. de C.V., Primero Empresa Minera S.A. de C.V., Nusantara de Mexico, S.A. de C.V., Minera La Encantada, S.A. de C.V., First Majestic Plata, S.A. de C.V., Minera El Pilon, S.A. de C.V., First Majestic Del Toro, S.A. de C.V., La Guitarra Compania Minera, S.A. de C.V., Majestic Services, S.A. de C.V., FM Metal Trading (Barbados) Ltd., and FMS Trading AG."
182,RCH.TO,"Richelieu Hardware Ltd is a Canada-based distributor, importer, and manufacturer of specialty hardware products. The Company’s product categories include decorative hardware; screws and fasteners; furniture equipment; hinges, slides, and opening systems; kitchen and bathroom accessories; closet and storage; lighting hardware and accessories; office accessories; glass hardware; commercial display hardware; custom-made cabinet doors and drawers; moldings, corbels, and components; glues, silicones, and caulking; tools and shop supplies; abrasive and finishing products and builders' hardware. The Company provides its products for kitchen and bathroom cabinet, storage and closet, home furnishing and office furniture manufacturers, residential and commercial woodworkers and hardware retailers including renovation superstores."
183,INE.TO,"Innergex Renewable Energy Inc is a Canada-based independent renewable power producer. The Company develops, acquires, owns and operates hydroelectric facilities, wind farms, and solar farms. The Company manages a portfolio of assets consisting of interests in approximately 75 operating facilities with a net installed capacity of over 2,656 MW (gross 3,488 MW), including approximately 37 hydroelectric facilities, 32 wind farms, and six solar farms. The Company’s segment includes Hydroelectric Power Generation, Wind Power Generation and Solar Power Generation. Through its hydroelectric, wind power and solar power generation segments, it sells electricity produced by its hydroelectric, wind farm and solar facilities to publicly owned utilities or other creditworthy counterparties. The Company’s geographic segments include Canada, France, United States and Chile."
184,CRR_u.TO,"Crombie Real Estate Investment Trust is a Canada-based national real estate investment trusts. The Company owns and operates primarily retail and office real estate assets located in Canada. It owns properties across various locations, such as Alberta, British Columbia, Manitoba, New Brunswick, Newfoundland and Labrador, Nova Scotia, Ontario, Prince Edward Island, Quebec and Saskatchewan. Its property types include mixed use retail plaza, retail enclosed, retail freestanding, office, distribution center and residential. Its properties include 10 Saint Pierre Boulevard, 11200 8th Street Safeway, 11th Avenue SW Safeway, 1234 Main Street, 13th Avenue Regina Safeway, 32nd Avenue NE Safeway, 6112 50th Street Safeway, Robson Safeway and Westminster Avenue Pharmaprix."
185,NG.TO,"NovaGold Resources Inc. operates in the mining industry. The Company is focused on the exploration and development of gold mining properties. Its principal asset is a 50% interest in the Donlin Gold project in Alaska, Unites States. The Donlin Gold property is located in the Kuskokwim region of southwestern Alaska. It is located approximately 20 kilometers north of the village of Crooked Creek on the Kuskokwim River. The Donlin Gold project is owned and operated by Donlin Gold LLC, a limited liability company that is owned equally by wholly-owned subsidiaries of the Company and Barrick Gold Corporation (Barrick)."
186,MTY.TO,"MTY Food Group Inc is a Canada-based company, which franchises and operates quick-service restaurants. The Company’s activities consist of franchising and operating corporate-owned locations as well as the sale of retail products under a multitude banners. The Company also operates distributions centers and food processing plants, all of which are located in the province of Quebec. The Company’s banners include Tiki-Ming, Sukiyaki, La Cremiere, Au Vieux Duluth Express, Panini Pizza Pasta, Villa Madina, Cultures, Thai Express, Vanellis, Kim Chi, TCBY, Sushi Shop, Koya Japan, Vie & Nam, Tandori, and O’Burger. The Company’s subdivisions include franchising, corporate stores, food processing, and retail and distribution."
187,VFF.TO,"Village Farms International, Inc. is a vertically integrated greenhouse grower in North America. The Company’s segments include Cannabis, Produce and Energy. The Produce Segment markets and distributes tomatoes, bell peppers and cucumbers in North America. It markets and distributes under its Village Farms brand to retail supermarkets and dedicated fresh food distribution companies. The Company’s subsidiary, VF Clean Energy, Inc, owns and operates a seven-megawatt power plant from landfill gas. It generates electricity and provides thermal heat to its greenhouse facilities and sells electricity to the British Columbia Hydro and Power Authority. Its Cannabis Segment produces and supplies cannabis products to be sold to other licensed providers and provincial governments across Canada and internationally. Its Pure Sunfarms-branded dried cannabis products are sold directly to private retailers and provincial and territorial wholesalers. It offers e-commerce platform, CBDistillery."
188,BMO.TO,"Bank of Montreal (the Bank) is a financial services provider. The Bank provides a range of personal and commercial banking, wealth management and investment banking products and services. The Bank conducts its business through three operating groups: Personal and Commercial Banking (P&C), Wealth Management and BMO Capital Markets. The P&C business includes two retail and business banking operating segments, such as Canadian Personal and Commercial Banking (Canadian P&C), and the United States Personal and Commercial Banking (U.S. P&C). The Bank's Wealth Management business serves a range of client segments, from mainstream to ultra-high net worth and institutional, with an offering of wealth management products and services, including insurance. BMO Capital Markets is a North American-based financial services provider offering a range of products and services to corporate, institutional and government clients. The Bank has over 900 bank branches in Canada and the United States."
189,CAE.TO,"CAE Inc. provides training for the civil aviation, defense and security, and healthcare markets. The Company designs and integrates training solutions. The Company operates through three segments: Civil Aviation Training Solutions, Defense and Security, and Healthcare. It caters to three markets, such as the civil aviation market, which includes commercial airlines, regional airlines, business aircraft operators, civil helicopter operators, aircraft manufacturers, third-party training centers, flight training organizations (FTOs), maintenance repair and overhaul organizations (MROs) and aircraft finance leasing companies; the defense and security market, which includes defense forces, original equipment manufacturers (OEM), government agencies and public safety organizations across the world, and the healthcare market. The Company also offers civil aviation crew management and optimization software."
190,DSG.TO,"Descartes Systems Group Inc. is a Canada-based technology company that is engaged in providing on-demand, software-as-a-service solutions. The Company is primarily focused on logistics and supply chain management business processes. Its solutions are cloud-based and are focused on the productivity, performance and security of logistics-intensive businesses. The Company's software-as-a-service solutions are used by customers to route, schedule, track and measure delivery resources; plan, allocate and execute shipments; rate, audit and pay transportation invoices; access global trade data; file customs and security documents for imports and exports; and complete numerous other logistics processes by participating in the collaborative multimodal logistics community. Its primary focus is on serving transportation providers (air, ocean and truck modes), logistics service providers (including third-party logistics providers) and distribution-intensive companies."
191,AC.TO,"Air Canada is a domestic, United States transborder and international airline company. The Company is a provider of scheduled passenger services in the Canadian market, the Canada-United States transborder market and in the international market to and from Canada. Its global network provides scheduled passenger service directly to Canada, United States and in Europe, Africa, the Middle East, Asia, Australia, the Caribbean, Mexico, Central America and South America. Air Canada, Air Canada Rouge and its Air Canada Express regional partners operate scheduled flights each day. Air Canada Altitude recognizes and rewards Aeroplan loyalty program members with a range of travel privileges and benefits corresponding to their travel activity, such as priority check-in, complimentary checked baggage and upgrades to business class."
192,WPK.TO,"Winpak Ltd. manufactures and distributes packaging materials and related packaging machines. Its products are used for the packaging of perishable foods, beverages and in healthcare applications. It provides three types of packaging technologies: rigid packaging and flexible lidding, flexible packaging, and packaging machinery. The rigid packaging and flexible lidding segment include the rigid containers and lidding product groups. Rigid containers include portion control and single-serve containers, as well as plastic sheet, custom and retort trays. Lidding products are available in die-cut, daisy chain and rollstock formats. The flexible packaging segment includes the modified atmosphere packaging, specialty films and biaxially oriented nylon product groups. Packaging machinery includes a full line of horizontal fill/seal machines for preformed containers and vertical form/fill/seal pouch machines for pumpable liquid and semi-liquid products and certain dry products."
193,AQN.TO,"Algonquin Power & Utilities Corp is a Canada-based diversified generation, transmission and distribution utility company. Through its business groups, the Company provides rate regulated natural gas, water, and electricity generation, transmission, and distribution utility services to over 750,000 customers in the United States. Furthermore, the Company is engaged in the generation of clean energy through its portfolio of long term contracted wind, solar and hydroelectric generating facilities representing more than 1,600 megawatts (MW) of installed capacity. The Company’s operating subsidiaries are Liberty Power and Liberty Utilities. Liberty Power owns a direct or indirect equity interest in more than 35 clean energy facilities. Liberty Utilities provides water, electricity, and gas utility services to communities across the United States."
194,PVG.TO,"Pretium Resources Inc. is engaged in the acquisition, exploration, development and operation of precious metal resource properties in the Americas. The Company's assets include Brucejack mine, Bowser Claims and the Porphyry Potential Deep Drilling (PPDD) Project. The Brucejack Property is located in northwestern British Columbia, approximately 65 kilometers (km) north of Stewart and is comprised of four mining leases and six mineral claims totaling approximately 3,306 hectares in area and forms part of its total claims package that comprises over 122,000 hectares. The Brucejack Mine is a gold underground mine. The Bowser Property is located southeast of the Brucejack Mine and comprises 1,220 square km. The PPDD Project is a deep underground exploration program involving the testing of the extent of Brucejack-style mineralization."
195,ACB.TO,"Aurora Cannabis Inc is a Canada-based medical cannabis company. The Company’s principal strategic business lines are focused on the production, distribution and sale of cannabis in Canada and internationally. The Company is focused on offering its cannabis products to global medical cannabis market, consumer use cannabis market and global hemp-derived cannabidiol (CBD) markets. The Company offers varieties of cannabis infused products under various brands that includes Aurora, Aurora Drift, San Rafael '71, Daily Special, AltaVie, MedReleaf, CanniMed, Whistler and ROAR Sports. Its products portfolio includes dried cannabis, cannabis oil, soft-gels, oral dissolve strips, edibles, vaporizers and cannabis infused chocolates."
196,TCLa.TO,"Transcontinental Inc. is a Canada-based print media company that mainly conducts business in Canada, the United States and Latin America. The Company’s segments include Packaging, Printing and Media. The Packaging Sector, which specializes in extrusion, lamination, printing and converting packaging solutions, generates revenues from the manufacturing and recycling of flexible plastic and paper products, including rollstock, bags and pouches, coextruded films, shrink films and bags and advanced coatings. The Printing Sector provides integrated service to retailers, including premedia services, flyer and in-store marketing products printing, and door-to-door distribution, as well as print solutions for newspapers, magazines, 4-colour books and personalized and mass-marketing products. The Media sector offers print and digital publishing products, in French and English, including educational books and specialized publications for professionals."
197,WPM.TO,"Wheaton Precious Metals Corp is a precious metal streaming company. The Company is engaged in sale of precious metals, including gold, silver and palladium. It has streaming agreements for approximately 19 operating mines and nine development stage projects. Its streams include Salobo, Penasquito, Antamina, Constancia, Stillwater, San Dimas, Sudbury, Zinkgruvan, Yauliyacu, Neves-Corvo, Minto, Pascua-Lama, Rosemont, Voisey’s Bay and Other Streams. Salobo mine is a copper deposit in Brazil. The Penasquito mine is an open pit mine and is host to the gold-silver-lead-zinc Penasquito deposit. The mine is located in the northeastern portion of the State of Zacatecas and consists of two open pits, Penasco and Chile Colorado. The Antamina mine is a copper mine located in the Peruvian Andes mountain range. The Constancia mine is an open pit mine, producing copper, molybdenum, silver and gold. Stillwater is a mine for platinum group metals (PGMs) located in Montana, United States."
198,CVE.TO,"Cenovus Energy Inc is a Canada-based integrated oil and natural gas company. The Company's operations, include oil sands projects in northern Alberta and oil production in Alberta and British Columbia. The Company is owner of two projects that are producing oil, Christina Lake and Foster Creek. The oil sands projects use a drilling method called steam-assisted gravity drainage or SAGD for short. The SAGD process uses natural gas to heat water into steam, which helps The Company to extract the oil out of the oil sands. The company also holds interest in two United States refineries, Wood River located in Roxana Illinois and Borger located in Borger Texas."
199,CJRb.TO,"Corus Entertainment Inc. is a media and content company. The Company’s principal business activities are the operation of specialty television networks, conventional television stations; the operation of radio stations; and the Corus content business, which consists of the production and distribution of films and television programs, merchandise licensing, book publishing and the production and distribution of animation software. The Company’s business activities are conducted through two segments: Television and Radio. The Television segment is comprised of approximately 34 specialty television networks and over 15 conventional television stations. The Radio segment comprises approximately 39 radio stations, situated primarily in urban centers in English Canada, with a concentration in the densely populated area of Southern Ontario."
200,ACOx.TO,"Atco Ltd is a Canada-based company, which offers infrastructure solutions to customers around the world. The Company is engaged in the business activities: Structures & Logistics, Canadian Utilities and Neltume Ports. The Structures & Logistics business unit's activities are conducted through two businesses: Modular Structures and Frontec. Modular structures provide modular structures through three main business lines: space rentals, workforce housing and permanent modular construction. Frontec is focused on providing workforce lodging services, facilities management, and emergency management and disaster response services in remote locations globally. Canadian Utilities business includes electricity, pipelines and liquids, and retail energy. Electricity business includes electricity generation, distributed generation, and electricity distribution, transmission and infrastructure development. Neltume Ports business includes ports and transportation logistics."
201,TD.TO,"The Toronto-Dominion Bank (the Bank) operates as a bank in North America. The Company’s segments include Canadian Retail, U.S. Retail, Wholesale Banking and corporate. Canadian Retail segment serves customers in the Canadian personal and commercial banking, wealth, and insurance businesses. Personal Banking provides financial products and advice through its network of automated teller machines (ATM), telephone, digital and mobile banking. U.S. Retail comprises the Bank's personal and business banking operations under the brand TD Bank and wealth management in the United States. Wholesale Banking offers a range of capital markets and corporate and investment banking services, including underwriting and distribution of new debt and equity issues, providing advice on strategic acquisitions and divestitures, and meeting the daily trading, funding, and investment needs of its clients."
202,ABX.TO,"Barrick Gold Corporation is a gold mining company principally engaged in the production and sale of gold and copper, as well as related activities, such as exploration and mine development. The Company holds interest in 14 gold mines, including six Tier One Gold Assets. The Company's asset portfolio includes Carlin, Cortez, Turquoise Ridge, Nevada Gold Mines, Pueblo Viejo, Loulo-Gounkoto, Kibali, Veladero, Porgera, North Mara, and Bulyanhulu. The Company gold mines are geographically diversified are located in Argentina, Canada, Cote d’Ivoire, the Democratic Republic of Congo, the Dominican Republic, Mali, Tanzania and the United States. The Company's copper mines are located in Zambia, Chile and Saudi Arabia."
203,BHC.TO,"Bausch Health Companies Inc, formerly Valeant Pharmaceuticals International Inc, is a Canada-based company that develops, manufactures and markets a range of branded and generic pharmaceuticals, medical devices and over-the-counter products. It primarily develops products in the therapeutic areas of eye health, gastroenterology and dermatology. Its dermatology products treat a range of conditions, including actinic keratosis, acne, atopic dermatitis, psoriasis and other dermatoses. It also offers a selection of aesthetic medical devices that address a variety of conditions, including facial wrinkles, acne, pigmentation conditions and laser hair removal, among others. The gastrointestinal (GI) segment offers products that treat GI and hepatologic conditions, including hepatic encephalopathy, irritable bowel syndrome with diarrhea and ulcerative colitis, among others. Its eye health products are marketed in the following categories: Contact Lens, Pharmaceutical Products and Surgical."
204,WN.TO,"George Weston Limited is a Canada-based holding company, which is engaged in food processing and distribution business. The Company operates through its three reportable operating segments, Loblaw Companies Limited (Loblaw), Choice Properties Real Estate Investment Trust (Choice Properties), and Weston Foods. Loblaw has two reportable operating segments, retail and financial services. Loblaw’s retail segment consists primarily of food retail and drug retail. Loblaw provides Canadians with grocery, pharmacy, health and beauty, apparel, general merchandise and financial services. Choice Properties owns, manages and develops a portfolio of commercial retail, industrial, office and residential properties across Canada. The Weston Foods is a North American bakery making bread, rolls, cupcakes, donuts, cookies, cakes, pies, cones and wafers, and artisan baked goods."
205,EMA.TO,"Emera Inc. is a Canada-based energy and services company. The Company invests in electricity generation, transmission and distribution and gas transmission and distribution. Its segments include Florida Electric Utility, which consists of Tampa Electric, an electric utility; Canadian Electric Utilities, which includes Nova Scotia Power Inc., an electric utility and Emera Newfoundland & Labrador Holdings Inc., consisting of two transmission investments; Other Electric Utilities, which includes Emera (Caribbean) Incorporated, an holding company with regulated electric utilities that include The Barbados Light & Power Company Limited and Grand Bahama Power Company Limited, and Gas Utilities and Infrastructure, which includes Peoples Gas System, New Mexico Gas Company, Inc., SeaCoast Gas Transmission, LLC and Emera Brunswick Pipeline Company Limited."
206,CIX.TO,"CI Financial Corp. is a Canada-based independent, diversified global asset and wealth management company operating in Canada, the United States and Australia. The Company’s primary business is the management and distribution of a range of financial products and services, including mutual funds, segregated funds, exchange-traded funds, financial planning, insurance, investment advice, wealth management and estate and succession planning. It operates through two segments: asset management and wealth management. The asset management segment includes the operating result and financing position of its investments, GSFM, Marret and LPAM, which derive their revenues principally from the fees earned on the management of several families of mutual funds, segregated funds and exchange traded funds. The wealth management includes the operating results and financial position of its Private Counsel LP, the United States RIAs, Aligned, CI Investment Services, Wealthbar and AWM and its subsidiaries."
207,RUS.TO,"Russel Metals Inc. is a metals distribution company in North America. The Company operates through three segments: metals service centers, energy products and steel distributors. The Company provides processing and distribution services to a base of approximately 31,000 end users through a network of over 46 locations in Canada and over 17 locations in the United States. The Company's network of metals service centers provides processing and distribution services on a line of metal products in a range of sizes, shapes and specifications, including carbon hot rolled and cold finished steel, pipe and tubular products, stainless steel and aluminum. The Company's energy products operations carry a specialized product line focused on the needs of energy industry customers. The Company's steel distributors segment is engaged in selling steel to other steel service centers and equipment manufacturers."
208,MEG.TO,"MEG Energy Corp (MEG) is a Canada-based oil sands company. It is focused on sustainable in situ oil sands development and production in the southern Athabasca oil sands region of Alberta, Canada. MEG is engaged in developing enhanced oil recovery projects that utilize steam-assisted gravity drainage (SAGD) extraction methods. The Company has the following commercial SAGD projects: the Christina Lake Project and the Surmont Project. The Christina Lake Project is situated on over 80 square miles of oil sands leases in the southern Athabasca oil sands region of Alberta. MEG owns working interest in the oil sands leases associated with the Christina Lake Project. The Surmont Project comprises over 30 square miles of lands in the southern Athabasca oil sands region of Alberta. The Surmont Project is located approximately 50 miles south of Fort McMurray. MEG owns working interest in the oil sands leases associated with the Surmont Project."
209,D_u.TO,"Dream Office Real Estate Investment Trust (the Trust) is a Canada-based open-ended real estate investment trust. The Company is focused on owning, leasing and managing office properties in urban centers across Canada, with a focus on downtown Toronto. Its segments include Toronto downtown, Mississauga and North York, and Other markets. It has a portfolio of approximately 30 properties with a total gross leasable area (GLA) of 5.3 million square feet. The Trust is managed by Dream Asset Management Corporation (DAM)."
210,TXG.TO,"Torex Gold Resources Inc. is a Canada-based gold resource company. The Company is engaged in the exploration, development and operation of the Morelos Gold property. The Morelos Gold Property is located in the prolific Guerrero Gold Belt in southern Mexico and consists of approximately seven mineral concessions covering a total area of over 29,000 hectares. The Company’s principal assets are the El Limon Guajes (ELG) mine (the ELG Mine) and the Media Luna project (the Media Luna Project). The ELG Mine is an open pit operation with two main pits (the El Limon and Guajes pits). The Company's Media Luna Project is an early stage development project."
211,QSR.TO,"Restaurant Brands International Inc. is a quick service restaurant (QSR) company. The Company has approximately 27,000 restaurants in more than 100 countries and the United States territories. It owns three quick service restaurant brands: Burger King, Tim Hortons and Popeyes. Tim Hortons restaurants are quick service restaurants with a menu that includes blend coffee, tea, espresso-based hot and cold specialty drinks, baked goods, including donuts, Timbits, bagels, muffins, cookies and pastries, grilled paninis, classic sandwiches, wraps and soups. Burger King restaurants are quick service restaurants featuring flame-grilled hamburgers, chicken, specialty sandwiches, French fries, soft drinks and other food items. Popeyes restaurants are chicken quick service restaurants featuring a Louisiana style menu that includes fried chicken, chicken tenders, fried shrimp, seafood, red beans and rice, and other regional items."
212,SU.TO,"Suncor Energy Inc is a Canada-based integrated energy company. The Company is focused on developing Canada's petroleum resource basin, Athabasca oil sands. The Company operates in three business segments: Oil Sands, Exploration and Production (E&P), and Refining and Marketing. The Company's Oil Sands segment includes Oil Sands operations and Oil Sands ventures operations. Its E&P segment is responsible for upstream oil and gas activities. The Company's Refining and Marketing segment is engaged in Refining and Supply, and Marketing operations. It transports and refines crude oil, and markets petroleum and petrochemical products primarily in Canada. It markets third-party petroleum products. In addition, the Company also operates a renewable energy business and conduct energy trading activities focused principally on the marketing and trading of crude oil, natural gas, byproducts, refined products, and power."
213,GEI.TO,"Gibson Energy Inc. is a Canada-based integrated service provider to the oil and gas industry with operations across producing regions throughout North America. The Company is engaged in the movement, storage, blending, processing, marketing and distribution of crude oil, condensate, natural gas liquids (NGLs), water, oilfield waste and refined products. The Company's segments are Terminals and Pipelines, Propane and NGL Marketing and Distribution, Processing and Wellsite Fluids, and Marketing. The Company transports energy products by utilizing its integrated network of terminals, pipelines, and storage tanks located throughout western Canada. The Company also provides emulsion treating, water disposal and oilfield waste management services."
214,AX_u.TO,"Artis Real Estate Investment Trust is a Canada-based closed-end real estate investment trust (REIT). The Company owns commercial properties in select markets. Its portfolio consists of industrial, retail and office properties in Canada and the United States. Its segments include Western Canada, which comprises British Columbia and Alberta; Central Canada, which comprises Saskatchewan and Manitoba, and Eastern Canada, which comprises Ontario. It owns approximately 120 properties in Canada and approximately 225 properties in United States."
215,GFL.TO,"GFL Environmental Inc is a diversified environmental services company in North America. The Company’s diversified offerings include non-hazardous solid waste management, infrastructure & soil remediation and liquid waste management services. It operates through three segments: Solid Waste, which includes hauling, landfill, transfers and material recovery facilities; Infrastructure and Soil Remediation, and Liquid Waste. Its solid waste management business line includes the collection, transportation, transfer, recycling and disposal of non-hazardous solid waste for municipal, residential, and commercial and industrial customers. Its infrastructure & soil remediation business line provides remediation of contaminated soils, as well as complementary services, including civil, demolition, excavation and shoring services. In Its liquid waste management business line, it collects, processes, recycles and/or disposes a range of liquid wastes from commercial and industrial customers."
216,CP.TO,"Canadian Pacific Railway Limited, together with its subsidiaries, owns and operates a transcontinental freight railway in Canada and the United States. The Company operates through rail transportation segment. The Company transports bulk commodities, merchandise freight, and intermodal traffic over a network of approximately 13,000 miles. Its railway feeds directly into the United States heartland from the east and west coasts. Its Bulk commodities include grain, coal, potash, fertilizers and sulfur. Its Merchandise freight consists of finished vehicles and machinery, as well as forest and industrial and consumer products. Its Intermodal traffic consists of retail goods in overseas containers that can be transported by train, ship and truck and in domestic containers and trailers that can be moved by train and truck. Its subsidiaries include Canadian Pacific Railway Company, Soo Line Railroad Company, Delaware and Hudson Railway Company, Inc. and Mount Stephen Properties Inc."
217,OGI.TO,"OrganiGram Holdings Inc is a Canada-based company, which operates through its subsidiary, Organigram Inc (Organigram). Organigram is a licensed producer of cannabis and extract-based products. The Company is focused on producing, indoor-grown cannabis for patients and adult recreational consumers in Canada. Organigram is permitted to possess, produce, sell, provide, ship, deliver and transport cannabis, cannabis plants and cannabis oil. It is also authorized for wholesale shipping of cannabis plant cuttings, dried flower, blends, pre-rolls and cannabis oil to approved retailers and wholesalers for adult-use recreational cannabis under individual provincial and territorial regulations as per Cannabis Act. Organigram distributes its products mainly through the Company’s online store or by phone. Organigram has also developed a portfolio of legal adult use recreational cannabis brands, including The Edison Cannabis Company, SHRED, ANKR Organics, Indi, Bag o’ Buds and Trailblazer."
218,BEP_u.TO,"Brookfield Renewable Partners L.P. is the owner and operator of a portfolio of assets that generate electricity from renewable resources. The Company operates as a pure-play renewable power platform. Its segments include Hydroelectric, Wind, Solar, Storage & Other, and Corporate. It operates renewable power generating assets, which include conventional hydroelectric facilities and wind facilities located in North America, Colombia, Brazil and Europe. The Company’s portfolio consists of approximately 19,400 megawatts (MW) of capacity and 5, 274 generating facilities in North America, South America, Europe and Asia. It has over 18,000 MW renewable power generation development pipeline diversified across 27 markets in over 17 markets."
219,IGM.TO,"IGM Financial Inc. is a Canada-based wealth and asset management company. The Company’s principal businesses are Investors Group Inc. and Mackenzie Financial Corporation, which operates within the advice segment of the financial services market. Its segments include IG Wealth Management and Mackenzie Investments, and Corporate and Other. IG Wealth Management is a provider of personal financial planning and wealth management through its network of Consultants to individuals, families and business owners in Canada. Mackenzie Investments is a diversified asset management solutions provider with investment managers providing investment mandates to external advisors serving various clients, including retail and institutional investors. Corporate and Other segment includes its share of earnings of its associates, Great-West Lifeco Inc. (Lifeco), China Asset Management Co., Ltd. (China AMC) and Personal Capital Corporation (Personal Capital)."
