,Instrument,Business Description
170,9434.T,"SoftBank Corp. is a Japan-based company mainly engaged in the communication business. The Company has three business segments. The Consumer segment is engaged in the provision of mobile communication services under brands SoftBank, Y! mobile and LINE mobile, as well as broadband services for individual customers. The Corporate segment is engaged in the provision of mobile communication services, landline telephone services, telecommunications consulting and construction services, equipment rental and maintenance services, data center services for corporate customers. The Distribution segment is engaged in the provision of hardware, software and services that support cloud and Internet of Things (IoT) solutions for corporate customers, and the provision of accessories for individual customers. The Company is also engaged in the payment agency business, public cloud services business, online business, as well as digital medias and contents business."
171,9984.T,"SoftBank Group Corp. is a Japan-based company principally engaged in the communication and Internet related business. The Company operates in six business segments. Softbank segment is involved in the sale of mobile terminals, the provision of mobile communication services and fixed communication services in Japan. The Segment also sells mobile terminal accessories, PC software and peripherals. Sprint segment is involved in the provision of mobile communication services and others in the US. Yahoo segment conducts advertising business on the Internet, e-commerce business and membership service business. ARM segment is involved in the design of IP and related technologies for microprocessors, and the sale of software tools. Softbank Vision Fund and Delta Fund segment conducts investment activities in the technology area. Bright Star segment conducts distribution of mobile terminals overseas. The Company is also involved in Fortress and Fukuoka Softbank Hawks related business."
172,2768.T,"Sojitz Corp is a Japan-based company mainly engaged in trading business, investment and financial activities. It has nine business segments. Automobile segment exports and sells automobile. Aviation and Transportation Project segment engages in the aviation, transportation social infrastructure, and ship operations business. Machinery and Medical Infrastructure segment engages in the industrial machinery business, medical business and others. Energy Social Infrastructure segment engages in environmental infrastructure business, power related business, and others. Metals and Resources segment provides coal, aluminum, precious metal. Chemicals segment provides organic and inorganic chemicals, fine chemicals. Food and Agribusiness segment provides grains, wheat flour, fats and oil. Retail and Life Material segment provides textiles, clothes, frozen food. Industrial Infrastructure and Urban Development segment engages in real estate business. It also develops green chemicals and biofuels."
173,8630.T,"Sompo Holdings, Inc. is a Japan-based company mainly engaged in the non-life insurance business, life insurance business and other business. The Company operates in four business segments. The Domestic Non-life Insurance segment is mainly engaged in the non-life insurance business, the asset management business and related business in Japan. The Overseas Insurance segment is mainly engaged in the insurance business and the asset management business in the United States, United Kingdom, Turkey, Singapore, Malaysia, Indonesia, China, Brazil, India and other markets. The Domestic Life Insurance segment is mainly engaged in the life insurance business and the asset management business in Japan. The Nursing Care and Health Care segment is mainly engaged in the provision of nursing care services and health care services. The Company is also engaged in the asset management business, risk management business, defined contribution pension business and others."
174,6758.T,"Sony Group Corp is engaged in the games & network services (G&NS), music, movies, electronics products & solutions (EP&S), imaging & sensing solutions (I&SS), finance and other businesses. The G&NS field is involved in the network service business, the manufacture and sale of home video game consoles and software. The music field mainly includes music production, music publishing and video media platform businesses. The film field mainly includes film production, television program production and media network businesses. The EP&S field mainly includes the TV business, audio, video business, still image, video camera business, smartphone business and Internet-related service business. The I&SS field mainly includes the image sensor business. The financial field is involved in the insurance business, which mainly focuses on personal life insurance and non-life insurance, as well as the banking business. The Other fields consist of activities such as disc manufacturing business."
175,7270.T,"SUBARU CORPORATION is a Japan-based company engaged in the manufacture of Subaru automobiles. The Company operates through two business segments. The Automobile segment is engaged in the manufacture, sale and repairing of mini cars, small cars, ordinary cars and their parts. The Aerospace segment is engaged in the manufacture, sale and repairing of aircraft, space-related equipment and parts. The Company is also engaged in real estate leasing business, the manufacture and sale of houses, as well as the provision of repair services of houses."
176,3436.T,"SUMCO CORPORATION is a Japan-based company principally engaged in the manufacture and sale of high-purity silicon. The Company operates High-purity Silicon segment, which is mainly involved in the manufacture and sale of various silicon wafers for semiconductors, including polished wafers, epitaxial wafers and other semiconductors applied in the manufacture of memory products and micro processing units (MPUs). The Company manufactures polished wafers of diameters and epitaxial wafers with special processing on the surface at domestic and overseas manufacturing bases."
177,4005.T,"SUMITOMO CHEMICAL COMPANY, LIMITED is a Japan-based company engaged in the comprehensive chemical business. The Company operates in five business segments. Petrochemicals segment provides petrochemicals, inorganic chemicals, and synthetic resin processed products. Energy & Functional Materials segment provides alumina products, additives, and battery components. Information Electronics segment provides optical products, color filters, and semiconductor process materials. Health & Agriculture-Related segment provides agricultural chemicals, fertilizers, pesticides, tropical infectious disease control materials. Pharmaceuticals segment provides prescription drugs, radiodiagnostics, and other products. The Company is also involved in the supply of electricity and steam, the design and construction supervision of chemical industry facilities, the transportation and warehousing business, as well as the physical property analysis and environmental analysis business."
178,8053.T,"Sumitomo Corp is an integrated trading company. It operates through six business segments: Metal Products, which includes various metal products, such as steel products and non-ferrous metal products; Transportation & Construction Systems, which is engaged in transactions involving ships, aircrafts, transportation systems, motor vehicles, construction equipment, and related components and parts; Infrastructure, which is engaged in a range of overseas infrastructure development projects, such as power generation, renewable energy business and others; Media and Digital, which is engaged in cable television (TV) operations and movie business, among others; Life and Real Estate, which includes food supermarkets, healthcare-related businesses, facility and fund management, real estate business and others, and Mineral Resources and Chemical, which is engaged in the development and trading of mineral and energy resources and commodity derivative transactions."
179,5802.T,"Sumitomo Electric Industries, Ltd. is a Japan-based manufacturing company. The Company operates through five business segments. The Automobile Related segment is engaged in the provision of wire harnesses, rubber cushions, hoses for automobiles, automobile electrical parts and other products. The Information Communications Related segment is engaged in the provision of optical fiber and other optical electronic devices. The Electronics Related segment is engaged in the provision of electronic wires, compound semiconductors, flexible print circuit boards, fluorine resin products and other products. The Environment Energy Related segment is engaged in the provision of conductive products, electric wire cables and equipment, as well as the electrical construction business. The Industrial Material Related segment is engaged in the provision of steel wires for precision springs, steel rods, carbide tools, optical parts and other products."
180,6302.T,"SUMITOMO HEAVY INDUSTRIES, LTD. is a Japan-based heavy equipment manufacturer. The Company operates in six business segments. Machine Component segment provides reducers and transmissions. Precision Machinery segment offers plastic processing machinery, laser processing machines, cryogenic refrigerators, defense equipment products, precision positioning equipment and forklifts. Construction Machinery segment provides hydraulic shovels, road equipment and construction cranes. Industrial Machinery segment offers logistics systems, parking lot systems, forging press equipment and industrial turbines and pumps. Vessel segment manufactures and sells vessels. Environment and Plant segment offers boilers, industrial waste treatment facilities, air pollution control equipment, and water treatment plants, among others."
181,5713.T,"Sumitomo Metal Mining Co., Ltd. is a Japan-based company mainly engaged in the development of resources and the manufacture and sale of non-ferrous metal products, semiconductor and functional materials. The Company has three business segments. The Resource segment is engaged in the exploration, development, production and sale of non-ferrous metal resources, as well as the geological survey and civil engineering businesses. The Smelting and Refining segment is engaged in the smelting and sale of copper, nickel, zinc and precious metals, as well as the manufacture and sale of stretched copper products and special steel castings. The Material segment is engaged in the manufacture, processing and sale of semiconductor materials and functional materials, as well as the manufacture and sale of chemical catalysts and other products. The Company is also engaged in the real estate business, the engineering business, as well as the design and manufacture of equipment."
182,5232.T,"Sumitomo Osaka Cement Co., Ltd. is a Japan-based company mainly engaged in the cement business. The Company has seven business segments. The Cement segment is engaged in the manufacture and sale of cement and ready-mixed concrete products, the sale of electric power, the processing of recycled raw fuel. The Mineral Products segment is engaged in the provision of limestone, dolomite and aggregate products. The Construction Material segment is engaged in the provision of concrete structure repair materials and admixtures. The Optoelectronics segment is engaged in the provision of optical communication components and optical measurement equipment. The New Materials segment is engaged in the provision of ceramic products, nanoparticle materials and functional paints. The Battery Materials segment is engaged in the provision of secondary battery cathode materials. The Other segment is engaged in the real estate leasing business, engineering business and software development business."
183,8830.T,"Sumitomo Realty & Development Co., Ltd. mainly operates real estate related business. The Company operates in five business segments. The Real Estate Leasing segment is engaged in the development, leasing and management of office buildings and condominiums. This segment also operates hotels and leases event halls and conference rooms. The Real Estate Sales segment is engaged in development and sale of condominiums, buildings, detached houses, housing land and other properties. The Completed Work segment is engaged in the construction contract of detached houses and building works. The Real Estate Distribution segment provides brokerage and sales agency services for real estate purchasing and sale. The Other segment is engaged in the operation of fitness clubs and catering."
184,7269.T,"SUZUKI MOTOR CORPORATION is a Japan-based company mainly engaged in the manufacture and sale of automobile products. The Company operates in three business segments. The Four-wheel Vehicles segment is mainly engaged in the manufacture and sale of mini type automobiles, small type automobiles, general automobiles, welfare vehicles, automobile parts and accessories, as well as the provision of after-sales services and logistics services. The Two-wheel Vehicles segment is mainly engaged in the manufacture and sale of motorcycles, buggies, parts and accessories. The Marine and Other segment is engaged in the manufacture and sale of outboard motors, the sale of electric wheelchairs, as well as the sale of houses."
185,8795.T,"T&D Holdings, Inc. is a Japan-based holding company mainly engaged in the life insurance business. The Company operates in three business segments. The Taiyo Life Insurance segment conducts life insurance industry in home market. The Daido Life Insurance segment conducts life insurance industry in the small and medium enterprise market. The T& D Financial Life Insurance segment owns different sales merchandise under its own sales policy with each market as a sales market."
186,5233.T,"Taiheiyo Cement Corp is a Japan-based company principally engaged in the manufacture and sale of cement products. The Company operates in four business segments. Cement segment’s main products include cement and ready-mixed concrete. Resource segment’s main products include aggregates and limestone products. Environment segment’s main products include waste recycling and desulfurization materials. Building Material & Construction Engineering segment provides include secondary concrete products and lightweight cellular concrete (ALC). The Company is also involved in the real estate business, engineering business, information processing business, financial business, transportation and warehousing business, chemical product business, as well as sports business, among others."
187,1801.T,"Taisei Corporation is a Japan-based company principally engaged in the civil engineering business, the construction business and the development business, as well as other business further associated with each business. The Company operates in three business segments. Civil Engineering segment operates business related to the construction of civil engineering works. Construction segment operates business related to general construction of buildings. Development segment operates business related to real estate in general, including sale, leasing, management and placement of real estate. The Company is also involved in the ancillary business related to the construction industry, such as contract research, technology provision and environmental measurement."
188,6976.T,"TAIYO YUDEN CO., LTD. is a Japan-based company mainly engaged in the manufacture and sale of electronic components such as capacitors, ferrites, applied products and composite devices. The Company is engaged in the provision of ceramic capacitors, inductors, noise suppression components, high-frequency products, energy devices, balun transformers, wireless modules, aluminum electrolytic capacitors and other products. The Company is also engaged in the staffing business and the environmental measurement consulting business."
189,2531.T,"TAKARA HOLDINGS INC. is Japan-based brewing holding company. The Company operates in three business segments. The TAKARA SHUZO CO., LTD segment is engaged in the manufacture and sales of alcohol beverages, food seasonings and other businesses. The TAKARA SHUZO INTERNATIONAL CO., LTD segment exportr liquors from Japan, manufactures and sells liquors overseas, and conducts Japanese food wholesale business. The TAKARA BIO INC segment involves in the manufacture and sale of research reagents, physical and chemical equipment, mushrooms, the provision of contract research services on gene therapy and cell therapy."
190,8233.T,"Takashimaya Company, Limited is a Japan-based company primarily engaged in the department store business. The Company operates in four business segments. The Department Store segment is engaged in the provision of goods and the operation of merchandise coupons. The Real Estate segment manages its properties and operates shopping centers. The Financial segment is engaged in the issuance of credit cards and the provision of financial services to group companies. The Construction and Decoration segment is engaged in the interior construction business. The Company is also engaged in mail order sales and other businesses."
191,4502.T,"Takeda Pharmaceutical Company Limited is a Japan-based company mainly engaged in the pharmaceutical business. The Company is engaged in the research, development, manufacture and sale of pharmaceutical products, General medical products, quasi drugs and healthcare products in Japan and overseas. The Company's research and development functions are concentrated in four areas of oncology (cancer), digestive system diseases, rare diseases and neurology (neuropsychiatric diseases), as well as two business units of plasma fractionation products and vaccines. The Company is engaged in the improvement of pipelines at research and development centers located mainly in Japan and the United States."
192,6762.T,"TDK Corp is a Japan-based company mainly engaged in the manufacture and sale of passive components, sensor application products, magnetic application products and energy application products. The Company operates through four business segments. The Passive Components segment is engaged in the provision of ceramic capacitors, aluminum electrolytic capacitors, film capacitors, inductive devices, high frequency components, piezoelectric material components and circuit protection components. The Sensor Application Products segment is engaged in the provision of temperature and pressure sensors, magnetic sensors and micro electromechanical system (MEMS) sensors. The Magnetic Application Products segment is engaged in the provision of hard disk drive (HDD) heads, HDD suspensions and magnets. The Energy Application Products segment is engaged in the provision of energy devices and power supplies. The Company is also engaged in the provision of mechatronics and micro actuators products."
193,3401.T,"TEIJIN LIMITED is a Japan-based company engaged in aramid, carbon fiber, resin, composite molding material, fiber, medicine, and information technology (IT) business. The Company operates in two business segments. The Materials segment is involved in the manufacture and sale of aramid fibers, carbon fibers, polycarbonate resins, polyester films, polyester fibers, textile products, and composite molding materials. The Healthcare segment is involved in the manufacture and sale of pharmaceuticals and medical devices, as well as the provision of home medical services. The Company is also engaged in IT related business, such as the operation and development of information systems, the maintenance and engineering business, as well as the design and sale of plants and equipment."
194,9501.T,"Tokyo Electric Power Company Holdings, Incorporated is a Japan-based company principally engaged in the electricity business. The Company operates in four business segments. Holdings segment is involved in the management support and the provision of common services to core business companies, as well as the sale of electricity from hydroelectric power generation and nuclear power generation. Fuel & Power segment in involved in the sale of power from thermal power and procure fuel, the development of thermal power, as well as the investment in the fuel business. Power Grid segment is involved in the supply of electricity by transmission, transformation and distribution, the construction and maintenance of transmission, distribution and communication equipment, as well as the investigation, acquisition and maintenance of equipment land and buildings. Energy Partner segment provides total solutions and services in accordance with customer requirements and provides power supply."
195,4543.T,"TERUMO CORPORATION is a manufacturer of medical supplies. The Company operates in three segments. The Cardiac and Vascular Company segment is engaged in the manufacture of catheter system and cardiopulmonary system products, the import of the cardiopulmonary systems and artificial blood vessels, as well as the sale of products mainly to hospitals and clinics nationwide through agents. The Hospital Company segment is engaged in the manufacture, purchase and sale of hospital medical equipment, pharmaceuticals, peritoneal dialysis and diabetes related products, and the rental of hospital medical equipment and home medical products. The segment is also engaged in the manufacture and sale of healthcare related products. The Blood System Company segment is engaged in the manufacture and sale of blood transfusion-related products."
196,9001.T,"TOBU RAILWAY CO., LTD. is a Japan-based company mainly engaged in the railway business. The Company operates in five business segments. The Transportation segment is engaged in the provision of railway, bus, taxi services. The Leisure segment is engaged in the travel business, as well as the operation of amusement parks, hotels and restaurants, sky tree business. The Real Estate segment is mainly engaged in the real estate leasing and subdivision sales activities. The Distribution segment is involved in the operation of department stores. The Others segment is engaged in the construction works, electrical works and other businesses."
197,9602.T,"TOHO CO., LTD. is a Japan-based company mainly engaged in the movie, theater and real estate businesses. The Company operates in three business segments. The Movie segment is engaged in the production, distribution and showing of movies, as well as the production and sale of visuals for videos, television programs and commercial films (CF). The Theater segment is engaged in the production, showing and sale of theaters, as well as the management of entertainment productions. The Real Estate segment is engaged in the leasing, maintenance and management of real estate, the management, cleaning and repair of roads, as well as the operation of expressway facilities. The Company is also engaged in the products sale business, the restaurant business, the entertainment facilities operation business, as well as the accounting consulting and guidance business."
198,5707.T,"Toho Zinc Co., Ltd. is mainly engaged in the manufacture and sale of non-ferrous metal products, the exploration, development and production of non-ferrous metal resources, the manufacture and sale of electronic parts, environment and recycle business, as well as the logistics and other business. The Company operates in five business segments. The Refining segment is engaged in the manufacture and sale of zinc, lead, and other non-ferrous products. The Resources segment is engaged in the exploration, production and sale of non-ferrous resources. The Electronic Materials segment is engaged in the manufacture and sale of electrolytic iron products, plating products and other electronics components and materials. The Environmental and Recycle segment is engaged in the manufacture and sale of zinc oxide, as well as the process of the waste and others. The Civil Engineering, Construction and Plant Engineering segment is engaged in design, manufacture and sale of equipment."
199,5301.T,"TOKAI CARBON CO., LTD. is a Japan-based company engaged in the manufacture and sale of carbon products. The Company operates in four business segments. The Carbon Black segment is engaged in the manufacture and sale of carbon black for rubber products, black pigments and conductive use. The Graphite Electrode segment is engaged in the manufacture and sale of graphite electrode for electrical steel furnaces. The Fine Carbon segment is engaged in the manufacture and sale of fine carbon, electric brushes and others. The Industrial Furnace and Related Products segment is engaged in the manufacture and sale of industrial electric furnaces, gas furnaces, silicon carbide heating elements, ceramic resistors, among others. The Company is also engaged in the manufacture and sale of friction materials, the leasing of real estate, the development and sale of computer software and the operation of golf practice centers."
200,8766.T,"Tokio Marine Holdings, Inc. is a Japan-based company engaged in the domestic non-life insurance business, domestic life insurance business, overseas insurance business, as well as financial and general business. The Company operates through four business segments. The Domestic Non-life Insurance segment is engaged in no-life insurance underwriting business and asset management business in Japan. The Domestic Life Insurance segment is engaged in life insurance underwriting and asset management services in Japan. The Overseas Insurance segment is engaged in overseas insurance underwriting and asset management services. The Financial and General segment is mainly engaged in the provision of investment advisory services, investment trust outsourcing services, staffing services, as well as real estate management and nursing care business."
201,4043.T,"Tokuyama Corporation mainly manufactures and sells chemicals, specialty products, cement and functional materials. It has four business segments. The Chemicals segment offers soda ash, caustic soda, calcium chloride, silicate soda, vinyl chloride resin, propylene oxide, isopropyl alcohol and methylene chloride. The Specialty Products segment offers multicrystalline silicon, wet silica, metal cleaning chemicals, high-purity chemicals for electronic industry, environmental-related equipment and others. The Cement segment offers cement and cementitious solidified materials. The Life Amenity segment offers polypropylene film, resin sashes and others. The Company is also engaged in the products sale, real estate management and transportation businesses."
202,8035.T,"Tokyo Electron Limited is a company mainly engaged in the manufacture and sale of electronic products for industrial uses. The Company operates in two segments. The Semiconductor Manufacturing Equipment segment is engaged in the provision of wafer probers and other semiconductor manufacturing equipment. The Flat Panel Display (FPD) Manufacturing Equipment segment consists of coater developer for flat panel display manufacturing, etching and ashing equipment. The Company is also engaged in management of facilities, logistics business, as well as insurance business."
203,9531.T,"TOKYO GAS CO., LTD. is a Japan-based company mainly engaged in the gas, electric power, energy related business and real estate business. The Company operates in five business segments. The Gas segment is engaged in the production, provision and sale of gas and liquid gas, as well as the sale of liquefied natural gas (LNG). The Electric Power segment is engaged in the sale of electric power, as well as the operation and management of power plants. The Overseas segment is engaged in the development and investment of overseas resources, as well as the provision of energy. The Energy Related segment is engaged in the engineering solutions business such as engineering and energy services, as well as the sale of gas equipment and the construction of gas related facilities. The Real Estate segment is engaged in the development, leasing and management of real estate. The Company is also engaged in the LNG transportation business and information processing business."
204,8804.T,"Tokyo Tatemono Co., Ltd. is a real estate company. The Company operates in three business segments. The Building segment is engaged in the leasing, operation and management of office buildings, and the management and operation of commercial facilities. The Housing segment is engaged in the development, sale and management of condominiums and detached houses, the leasing and management of condominiums, and the provision of Internet access and other support services. The Asset Service segment consists of the real estate distribution segment, which is involved in the brokerage, assessment and trade of real estate and the consultation business, as well as the parking lots business. The Company is also involved in the operation and management of leisure facilities, hotels, golf courses and restaurants, the real estate business in overseas markets, the development and operation of nursing homes, real estate investment related consulting business, as well as the financial business."
205,9005.T,"TOKYU CORPORATION is a Japan-based company mainly engaged in the transportation business, real estate business, leisure service business, as well as hotel and resort business. The Company operates in four business segments. The Transportation segment is engaged in the operation of railways and airports, the provision of bus transportation services, as well as the railway related business. The Real Estate segment is engaged in the sale, management, leasing and brokerage of real estate, as well as the construction business. The Leisure Service segment in engaged in the operation of department stores, chain stores and shopping centers, as well as the credit cards business, cable television business, advertising agency business and video business. The Hotel and Resort segment is engaged in the operation of hotels and golf courses."
206,3289.T,"Tokyu Fudosan Holdings Corporation is a Japan-based company mainly engaged in the real estate business. The Company operates in seven business segments. The City segment is engaged in the development, leasing and operation of office buildings, commercial facilities and residential buildings. The Residential Buildings segment is engaged in the distribution of apartments and detached houses. The Management segment is engaged in the management and renovation works of apartments and buildings. The Brokerage segment is engaged in the brokerage, sale of real estate. The Wellness segment is engaged in the operation of resort hotels, golf courses and ski resorts, among others. The Hands segment is engaged in the retail of daily-life related materials and goods. The Next Generation and Related segment is engaged in the overseas business and the construction of residential buildings."
207,7911.T,"Toppan Inc, formerly Toppan Printing Co Ltd, is a Japan-based company mainly engaged in the printing business. The Company has three business segments. The Information and Communication segment is engaged in the provision of securities, passbooks, integrated circuit (IC) cards and other secure products, catalogs, pamphlets and other advertising printed products, marketing related products, as well as magazines, books and other content related products. The Living and Industry segment is engaged in the provision of flexible packaging materials, paper containers, labels, corrugated cardboards and other package related products, transparent barrier films, information recording materials and other functional and energy related products, as well as decorative sheets, interior materials and other building materials. The Electronics segment is engaged in the provision of display related products such as liquid crystal color filters and antireflection films, and semiconductor related products."
208,3402.T,"TORAY INDUSTRIES, INC. is a diversified group. The Company operates in five business segments. The Textile segment manufactures, processes and sells textile and apparel products. The Functional Chemicals Segment manufactures and sells resins and resin molded products, films and film processed products, synthetic fiber plastic raw materials, fine chemicals, electronic information materials and imprint materials. The Carbon Fiber Composite Material segment provides carbon fiber, the same composite material and the same molded product. Environmental engineering segment undertakes comprehensive engineering, among others. The Life Science segment manufactures and sells pharmaceuticals and medical devices. The Company is also engaged in the service-related business, such as analysis, survey, and research."
209,4042.T,"TOSOH CORPORATION is a Japan-based company mainly engaged in the provision of chemical products. The Company operates in four business segments. The Petrochemicals segment is engaged in the manufacture and sale of olefin products, polyethylene, processed resin products and functional polymers. The Chlor-alkali segment offers caustic soda, vinyl chloride monomers, vinyl chloride resin, inorganic and organic chemicals, cement, urethane materials and others. The Functional Products segment provides inorganic and organic fine chemicals, measuring and diagnostic products, electronic materials and functional materials. The Engineering segment is engaged in the manufacture and sale of water treatment equipment, water purifying equipment and ion-exchange resin, as well as the design and construction of plant works and electrical works. The Company is also engaged in the provision of transportation and warehouse service, inspection and analysis service, and the information processing business."
210,5332.T,"TOTO LTD. is a Japan-based company mainly engaged in the manufacture and sale of housing equipment and building materials. The Global Housing Equipment segment consists of three business segments: Japan Housing Equipment, China and Asia Housing Equipment, as well as Americas and Europe Housing Equipment. The China and Asia Housing Equipment segment has China segment, as well as Asia and Oceania segment. The Americas and Europe Housing Equipment segment has America segment and Europe segment. The Global Housing Equipment segment is engaged in the provision of sanitary chinaware, unit bathrooms, faucet hardware and parts, system kitchens and other products. The New Field segment consists of two business segments. The Ceramics segment is engaged in the provision of electrostatic chucks and other ceramic products. The Environmental Building Materials segment is engaged in the provision of tiles and other building materials. The Company is also engaged in the real estate leasing business."
211,3101.T,"Toyobo Co Ltd is a Japan-based company mainly engaged in the film and functional resin business, industrial material business, and textile and commerce business. It has five business segments. Film and Functional Resin segment manufactures, processes and sells packaging films, industrial films, industrial adhesives, engineering plastics and optical functional materials. Industrial Materials segment manufactures, processes and sells automotive fiber materials, super fibers, non-woven fabrics. Textile and Trading segment manufactures and sells functional clothing, apparel products, clothing textiles, and clothing fibers. Healthcare segment manufactures, processes and sells bio products, pharmaceuticals, medical membranes, medical devices, aqua membranes, and functional filters. It is also engaged in the assembly and sale of seawater desalination modules. The Real Estate segment sells, rents and manages movables. It also designs and constructs buildings and machinery and sells equipment."
212,7203.T,"Toyota Motor Corp is a Japan-based company engaged in the automobile business, finance business and other businesses. The Company operates in three business segments. The Automobile segment is engaged in the design, manufacture and sale of sedans, minivans, 2box, sports utility vehicles, trucks and related vehicles, as well as related parts and products. The Finance segment is engaged in finance and vehicle leasing business. The Other segment is engaged in the design, manufacture and sale of houses, as well as conduct information communication business. The Company is also engaged in the control of manufacturing and sales companies, as well as public relations and research activities business in North American and Europe. The Company also provides robots, basic research projects, marine and agribio business. The Company also provides electric vehicles and vehicles equipped with the new function Advanced Drive of driving support technology, driver assistance or connected cars services."
213,8015.T,"TOYOTA TSUSHO CORPORATION is engaged in the trading of various products, the manufacture, processing, sale and investment of the related products, as well as the provision of services. The Company operates in seven business segments. The Metal segment is engaged in the manufacture of steel products, non-ferrous metal products and others. Global Manufacturing Parts and Logistics segment provides automobile components, logistics and others. Automobile segment provides automobiles, motorcycles, trucks, buses and automobile parts. Machinery, Energy and Plant Project segment provides machine tools, industrial machineries, testing measuring apparatus, electrical equipment, coal and others. Chemical and Electronics segment provides semiconductors, electronic devices, software and others. Food and Life Industry segment is engaged in manufacture of feed materials, grain and others. Africa segment operated business in Africa, including manufacture and sale of automobile and others."
214,4704.T,"Trend Micro Incorporated is a Japan-based company principally engaged in the development and sale of computer security products, as well as the provision of related services. The Company conducts product research, development, sale, and operational support through five geographical segments: Japan, North America, Europe, Asia Pacific, and Latin America. The Company’s main products include personal computer (PC) client products, local area network (LAN) server products, Internet server products, integrated products, as well as other products, among others. The Company also provides total solutions for mobile device platforms and mobile Internet services."
215,4208.T,"Ube Industries, Ltd. is a Japan-based chemical manufacturer. The Company operates in six business segments. The Chemical segment manufactures and sells caprolactam, nylon, industrial chemicals, synthetic rubber, ammonia, ammonium sulfate and nylon resin, among others. The Pharmaceutical segment offers pharmaceutical products. The Construction Material segment provides cement, limestone and construction materials. The Machinery segment offers industrial machinery, hydraulic equipment, marine equipment and molded articles. The Energy and Environmental segment sells coal, operates call centers and sells electric power. The Others segment involves in the development, purchase, sale and leasing of real estate."
216,3103.T,"UNITIKA LTD. is a Japan-based manufacturing company that mainly engages in macromolecule business, function materials business and other businesses. The Company operates in three segments. The Macromolecule segment is engaged in the manufacture and sale of plastic film, resin, nonwoven cloth and others. The Functional Materials segment is engaged in the provision of functional materials, such as glass fiber products, glass beads, activated carbon fiber, among others. The Fiber segment is engaged in the production and sale of various types of fiber, such as thread and cotton. In addition, the Company is also involved in the design of factory equipment, construction management and equipment maintenance business, among others."
217,9021.T,"West Japan Railway Company is mainly engaged in the provision of passenger railway transportation services. The Company operates in three business segments. The Transportation segment provides ferry and bus transportation services. This segment also offers railway services. The Distribution segment is engaged in the operation of department stores, the sale of goods, catering business, the wholesale of various goods, as well as the logistics business. The Real Estate segment is engaged in the sale and leasing of real estate properties it owns, as well as the operation of shopping centers. The Company is also engaged in the hotel business, construction business and other businesses."
218,7951.T,"Yamaha Corporation is a manufacturer of a line of musical instruments. The Company operates in two business segments. The Musical Instrument segment is engaged in the manufacture and sale of pianos and electronic musical instruments, music school management and music dissemination activities, music dissemination activities, music score publishing business, music distribution business, music publishing business, as well as production business. The Audio Equipment segment is engaged in the manufacture and sale of audio equipment, professional audio equipment and information communication equipment. The other business includes electronic device business, automotive interior parts business, factory automation equipment business, golf equipment business and resort business."
219,7272.T,"Yamaha Motor Co., Ltd. is a Japan-based company mainly engaged in the manufacture and sale of motorcycles, marine products, special machinery products, industrial equipment and robots. The Company operates in four business segments. The Two-wheel Vehicle segment is engaged in the manufacture and sale of motorcycles, intermediate parts and parts for overseas production. The Marine segment is engaged in the manufacture and sale of outboard engines, water vehicles, boats, pools, fishing boats and Japanese-style boats. The Special Machinery segment is engaged in the manufacture and sale of four-wheel buggies, recreational off-highway vehicles, golf carts, generators, snowplows and general engines. The Industrial Equipment and Robot segment is engaged in the manufacture and sale of surface mounters and industrial robots. The Company is also engaged in the businesses related to electric assist bicycles, automobile engines, industrial unmanned helicopters and electric wheelchairs."
220,9064.T,"YAMATO HOLDINGS CO., LTD. is a Japan-based holding company operating in six business segments. The Delivery segment provides delivery services including home delivery, home delivery time, round-trip delivery, express delivery and others. The Business (BIZ)-Logistics segment provides logistics services, recall support services and overseas life support services, among others. The Home Convenience segment provides the home moving- and life-related services and the household goods delivery and setting services. The E-business segment is engaged in system development, the sale of system package and the provision of logistics information services. The Financial segment delivers collection and others. The Auto Works segment involves the vehicle maintenance, fuel sale and non-life insurance agency. The Company also provides just-in-time box (JITBOX) charter services and others."
221,6506.T,"YASKAWA Electric Corporation is a Japan-based company mainly engaged in the manufacture, sale, installation, maintenance and engineering of electrical equipment. The Company operates in three business segments. The Motion Control segment is mainly engaged in the development, manufacture, sale and maintenance of alternating current (AC) servomotors, control devices and inverters. The Robots segment is mainly engaged in the development, manufacture, sale and maintenance of arc welding robots, spot welding robots, painting robots and other industrial robots. The System Engineering segment is mainly engaged in the development, manufacture, sale and maintenance of electrical systems for steel plants, as well as electrical systems for water and sewages. The Company is also engaged in the information related business and the logistics business."
222,6841.T,"Yokogawa Electric Corporation is a manufacturer of measurement and control equipment. The Company operates in three segments. The Control segment manufactures and sells production control systems, flow monitors, pressure and differential pressure transmitters, process analyzers, and industrial recorders. The Measurement Equipment segment manufactures and sells waveform measuring instruments, optical communication instruments, signal generators, instruments for measuring pressure, temperature and power. The Aircraft and Others segment provides instruments for aircraft, voyage-related equipments, meteorological and hydrological instruments."
